"","X.1","X","Elk","Serial","Date_Time","Date","Month","Day","Year","Hour","coords.x1","coords.x2","id","UTM_X","UTM_Y"
"179",22211,22211,"Wiggins2",38064,"2015-03-11 01:00:25","2015/03/11",3,11,2015,1,-109.4092,43.53646,2,628530.61478343,4821619.79233497
"180",22212,22212,"Wiggins2",38064,"2015-03-11 02:00:08","2015/03/11",3,11,2015,2,-109.4088,43.53627,2,628563.337474465,4821599.30907236
"181",22213,22213,"Wiggins2",38064,"2015-03-11 03:00:07","2015/03/11",3,11,2015,3,-109.4089,43.53653,2,628554.705227783,4821628.03033839
"182",22214,22214,"Wiggins2",38064,"2015-03-11 04:00:30","2015/03/11",3,11,2015,4,-109.4089,43.53653,2,628554.705227783,4821628.03033839
"183",22215,22215,"Wiggins2",38064,"2015-03-11 05:00:48","2015/03/11",3,11,2015,5,-109.4091,43.53638,2,628538.86448988,4821611.06202187
"184",22216,22216,"Wiggins2",38064,"2015-03-11 06:00:13","2015/03/11",3,11,2015,6,-109.4234,43.53798,2,627380.092694378,4821766.75510898
"185",22217,22217,"Wiggins2",38064,"2015-03-11 07:00:47","2015/03/11",3,11,2015,7,-109.4399,43.54411,2,626034.198207229,4822422.41624082
"186",22218,22218,"Wiggins2",38064,"2015-03-11 08:00:16","2015/03/11",3,11,2015,8,-109.4374,43.55128,2,626221.199702312,4823222.51713351
"187",22219,22219,"Wiggins2",38064,"2015-03-11 09:00:30","2015/03/11",3,11,2015,9,-109.438,43.56065,2,626153.179594041,4824262.25057612
"188",22220,22220,"Wiggins2",38064,"2015-03-11 10:00:30","2015/03/11",3,11,2015,10,-109.4393,43.56301,2,626043.26383988,4824522.38325893
"189",22221,22221,"Wiggins2",38064,"2015-03-11 11:00:15","2015/03/11",3,11,2015,11,-109.4393,43.56299,2,626043.305547255,4824520.1620308
"190",22222,22222,"Wiggins2",38064,"2015-03-11 12:00:19","2015/03/11",3,11,2015,12,-109.4393,43.56305,2,626043.180425083,4824526.82571521
"191",22223,22223,"Wiggins2",38064,"2015-03-11 13:00:30","2015/03/11",3,11,2015,13,-109.4393,43.56304,2,626043.201278788,4824525.71510114
"192",22224,22224,"Wiggins2",38064,"2015-03-11 14:00:15","2015/03/11",3,11,2015,14,-109.4393,43.56311,2,626043.055302773,4824533.48939969
"193",22225,22225,"Wiggins2",38064,"2015-03-11 15:00:29","2015/03/11",3,11,2015,15,-109.4393,43.56306,2,626043.159571374,4824527.93632929
"194",22226,22226,"Wiggins2",38064,"2015-03-11 16:00:14","2015/03/11",3,11,2015,16,-109.4395,43.56355,2,626025.985527442,4824582.05315207
"195",22227,22227,"Wiggins2",38064,"2015-03-11 17:00:15","2015/03/11",3,11,2015,17,-109.4397,43.56349,2,626009.958411291,4824575.08623701
"196",22228,22228,"Wiggins2",38064,"2015-03-11 18:00:29","2015/03/11",3,11,2015,18,-109.4448,43.56483,2,625595.292139336,4824716.18929958
"197",22229,22229,"Wiggins2",38064,"2015-03-11 19:00:29","2015/03/11",3,11,2015,19,-109.4681,43.56663,2,623709.916076137,4824881.15505563
"198",22230,22230,"Wiggins2",38064,"2015-03-11 20:00:14","2015/03/11",3,11,2015,20,-109.4813,43.56349,2,622650.29764412,4824512.85959092
"199",22231,22231,"Wiggins2",38064,"2015-03-11 21:00:14","2015/03/11",3,11,2015,21,-109.4926,43.5591,2,621746.539747217,4824008.68842421
"200",22232,22232,"Wiggins2",38064,"2015-03-11 22:00:29","2015/03/11",3,11,2015,22,-109.5064,43.55146,2,620647.201664623,4823140.06258272
"201",22233,22233,"Wiggins2",38064,"2015-03-11 23:00:14","2015/03/11",3,11,2015,23,-109.5089,43.54902,2,620450.119124315,4822865.44885538
"202",22234,22234,"Wiggins2",38064,"2015-03-12 00:00:14","2015/03/12",3,12,2015,0,-109.5289,43.55245,2,618827.772588829,4823217.60742455
"203",22235,22235,"Wiggins2",38064,"2015-03-12 01:00:47","2015/03/12",3,12,2015,1,-109.5425,43.55008,2,617733.8375736,4822935.04429553
"204",22236,22236,"Wiggins2",38064,"2015-03-12 02:00:15","2015/03/12",3,12,2015,2,-109.5459,43.55131,2,617456.80033778,4823066.84012959
"205",22237,22237,"Wiggins2",38064,"2015-03-12 03:00:12","2015/03/12",3,12,2015,3,-109.5556,43.55298,2,616670.039367024,4823238.65355906
"206",22238,22238,"Wiggins2",38064,"2015-03-12 04:00:30","2015/03/12",3,12,2015,4,-109.5569,43.5532,2,616564.607824594,4823261.26341437
"207",22239,22239,"Wiggins2",38064,"2015-03-12 05:00:29","2015/03/12",3,12,2015,5,-109.5568,43.55319,2,616572.704568755,4823260.29301971
"208",22240,22240,"Wiggins2",38064,"2015-03-12 06:00:13","2015/03/12",3,12,2015,6,-109.5568,43.55319,2,616572.704568755,4823260.29301971
"209",22241,22241,"Wiggins2",38064,"2015-03-12 07:00:29","2015/03/12",3,12,2015,7,-109.5598,43.55574,2,616333.551573177,4823539.43612835
"210",22242,22242,"Wiggins2",38064,"2015-03-12 08:00:14","2015/03/12",3,12,2015,8,-109.558,43.55801,2,616466.489607735,4823793.92491297
"211",22243,22243,"Wiggins2",38064,"2015-03-12 09:00:06","2015/03/12",3,12,2015,9,-109.5513,43.55426,2,617014.894446046,4823386.85499665
"212",22244,22244,"Wiggins2",38064,"2015-03-12 10:00:29","2015/03/12",3,12,2015,10,-109.5501,43.56019,2,617100.335675661,4824047.13653426
"213",22245,22245,"Wiggins2",38064,"2015-03-12 11:00:14","2015/03/12",3,12,2015,11,-109.5512,43.56075,2,617010.409842564,4824107.78172251
"214",22246,22246,"Wiggins2",38064,"2015-03-12 12:00:14","2015/03/12",3,12,2015,12,-109.5512,43.56084,2,617010.235629564,4824117.77721898
"215",22247,22247,"Wiggins2",38064,"2015-03-12 13:00:48","2015/03/12",3,12,2015,13,-109.5513,43.56083,2,617002.178540633,4824116.52584744
"216",22248,22248,"Wiggins2",38064,"2015-03-12 14:00:05","2015/03/12",3,12,2015,14,-109.5513,43.56082,2,617002.197896307,4824115.41523672
"217",22249,22249,"Wiggins2",38064,"2015-03-12 15:00:30","2015/03/12",3,12,2015,15,-109.552,43.56246,2,616942.489921962,4824296.57036311
"218",22250,22250,"Wiggins2",38064,"2015-03-12 16:00:14","2015/03/12",3,12,2015,16,-109.5512,43.56268,2,617006.673877936,4824322.12962368
"219",22251,22251,"Wiggins2",38064,"2015-03-12 17:00:17","2015/03/12",3,12,2015,17,-109.55,43.56192,2,617105.060655286,4824239.41307942
"220",22252,22252,"Wiggins2",38064,"2015-03-12 18:00:29","2015/03/12",3,12,2015,18,-109.5508,43.55838,2,617047.30444094,4823845.13017331
"221",22253,22253,"Wiggins2",38064,"2015-03-12 19:00:29","2015/03/12",3,12,2015,19,-109.552,43.55769,2,616951.717987084,4823766.80912257
"222",22254,22254,"Wiggins2",38064,"2015-03-12 20:00:09","2015/03/12",3,12,2015,20,-109.5518,43.55763,2,616967.987805288,4823760.42685545
"223",22255,22255,"Wiggins2",38064,"2015-03-12 21:00:13","2015/03/12",3,12,2015,21,-109.5517,43.55766,2,616976.006631305,4823763.89939723
"224",22256,22256,"Wiggins2",38064,"2015-03-12 22:00:30","2015/03/12",3,12,2015,22,-109.5517,43.55761,2,616976.103377225,4823758.34634659
"225",22257,22257,"Wiggins2",38064,"2015-03-12 23:00:30","2015/03/12",3,12,2015,23,-109.5517,43.5576,2,616976.122726399,4823757.23573647
"226",22258,22258,"Wiggins2",38064,"2015-03-13 00:00:13","2015/03/13",3,13,2015,0,-109.5517,43.5576,2,616976.122726399,4823757.23573647
"227",22259,22259,"Wiggins2",38064,"2015-03-13 01:00:13","2015/03/13",3,13,2015,1,-109.5518,43.55772,2,616967.813674531,4823770.42234665
"228",22260,22260,"Wiggins2",38064,"2015-03-13 02:00:29","2015/03/13",3,13,2015,2,-109.5516,43.5574,2,616984.586613455,4823735.16425543
"229",22261,22261,"Wiggins2",38064,"2015-03-13 03:00:13","2015/03/13",3,13,2015,3,-109.5511,43.55695,2,617025.842202183,4823685.89055381
"230",22262,22262,"Wiggins2",38064,"2015-03-13 04:00:13","2015/03/13",3,13,2015,4,-109.5504,43.55636,2,617083.523561066,4823621.35022379
"231",22263,22263,"Wiggins2",38064,"2015-03-13 05:00:30","2015/03/13",3,13,2015,5,-109.5504,43.55642,2,617083.407364384,4823628.0138834
"232",22264,22264,"Wiggins2",38064,"2015-03-13 06:00:36","2015/03/13",3,13,2015,6,-109.5504,43.55642,2,617083.407364384,4823628.0138834
"233",22265,22265,"Wiggins2",38064,"2015-03-13 07:00:16","2015/03/13",3,13,2015,7,-109.5476,43.55657,2,617309.273313615,4823648.62042901
"234",22266,22266,"Wiggins2",38064,"2015-03-13 08:00:21","2015/03/13",3,13,2015,8,-109.5394,43.55611,2,617972.486293867,4823609.13643089
"235",22267,22267,"Wiggins2",38064,"2015-03-13 09:00:13","2015/03/13",3,13,2015,9,-109.5349,43.55567,2,618336.796512942,4823567.77604957
"236",22268,22268,"Wiggins2",38064,"2015-03-13 10:00:13","2015/03/13",3,13,2015,10,-109.5295,43.55299,2,618778.246385252,4823276.72294162
"237",22269,22269,"Wiggins2",38064,"2015-03-13 11:00:48","2015/03/13",3,13,2015,11,-109.5138,43.55082,2,620050.722032379,4823058.27142399
"238",22270,22270,"Wiggins2",38064,"2015-03-13 12:00:13","2015/03/13",3,13,2015,12,-109.5135,43.55127,2,620074.061824182,4823108.68210964
"239",22271,22271,"Wiggins2",38064,"2015-03-13 13:00:26","2015/03/13",3,13,2015,13,-109.5135,43.55127,2,620074.061824182,4823108.68210964
"240",22272,22272,"Wiggins2",38064,"2015-03-13 14:00:13","2015/03/13",3,13,2015,14,-109.5125,43.55125,2,620154.878874798,4823107.90565445
"241",22273,22273,"Wiggins2",38064,"2015-03-13 15:00:30","2015/03/13",3,13,2015,15,-109.5085,43.55072,2,620479.044217219,4823054.83210222
"242",22274,22274,"Wiggins2",38064,"2015-03-13 16:00:12","2015/03/13",3,13,2015,16,-109.5086,43.55073,2,620470.946489235,4823055.7978033
"243",22275,22275,"Wiggins2",38064,"2015-03-13 17:00:13","2015/03/13",3,13,2015,17,-109.5081,43.5509,2,620510.996708546,4823075.40281527
"244",22276,22276,"Wiggins2",38064,"2015-03-13 18:00:30","2015/03/13",3,13,2015,18,-109.5054,43.54672,2,620737.46205431,4822613.97460884
"245",22277,22277,"Wiggins2",38064,"2015-03-13 19:00:12","2015/03/13",3,13,2015,19,-109.5017,43.54461,2,621040.54344435,4822387.23685001
"246",22278,22278,"Wiggins2",38064,"2015-03-13 20:00:30","2015/03/13",3,13,2015,20,-109.5006,43.53968,2,621139.301358161,4821840.19807627
"247",22279,22279,"Wiggins2",38064,"2015-03-13 21:00:11","2015/03/13",3,13,2015,21,-109.5006,43.53967,2,621139.321383707,4821839.08746808
"248",22280,22280,"Wiggins2",38064,"2015-03-13 22:00:30","2015/03/13",3,13,2015,22,-109.5006,43.53969,2,621139.281332613,4821841.30868446
"249",22281,22281,"Wiggins2",38064,"2015-03-13 23:00:13","2015/03/13",3,13,2015,23,-109.5006,43.53968,2,621139.301358161,4821840.19807627
"250",22282,22282,"Wiggins2",38064,"2015-03-14 00:00:30","2015/03/14",3,14,2015,0,-109.5006,43.53967,2,621139.321383707,4821839.08746808
"251",22283,22283,"Wiggins2",38064,"2015-03-14 01:00:11","2015/03/14",3,14,2015,1,-109.5005,43.5396,2,621147.540855251,4821831.45889444
"252",22284,22284,"Wiggins2",38064,"2015-03-14 02:00:12","2015/03/14",3,14,2015,2,-109.5001,43.53978,2,621179.497446605,4821852.03267377
"253",22285,22285,"Wiggins2",38064,"2015-03-14 03:00:12","2015/03/14",3,14,2015,3,-109.5003,43.53988,2,621163.138612796,4821862.84732063
"254",22286,22286,"Wiggins2",38064,"2015-03-14 04:00:31","2015/03/14",3,14,2015,4,-109.5002,43.53984,2,621171.297992106,4821858.55060055
"255",22287,22287,"Wiggins2",38064,"2015-03-14 05:00:54","2015/03/14",3,14,2015,5,-109.5002,43.53985,2,621171.277961153,4821859.66120878
"256",22288,22288,"Wiggins2",38064,"2015-03-14 06:00:11","2015/03/14",3,14,2015,6,-109.5002,43.53987,2,621171.237899236,4821861.88242525
"257",22289,22289,"Wiggins2",38064,"2015-03-14 07:00:13","2015/03/14",3,14,2015,7,-109.5069,43.54293,2,620623.825483502,4822191.98730657
"258",22290,22290,"Wiggins2",38064,"2015-03-14 08:00:26","2015/03/14",3,14,2015,8,-109.5105,43.54725,2,620324.392267227,4822666.55423368
"259",22291,22291,"Wiggins2",38064,"2015-03-14 09:00:05","2015/03/14",3,14,2015,9,-109.5134,43.55255,2,620079.597601803,4823250.98463182
"260",22292,22292,"Wiggins2",38064,"2015-03-14 10:00:17","2015/03/14",3,14,2015,10,-109.5134,43.5525,2,620079.696897981,4823245.43158089
"261",22293,22293,"Wiggins2",38064,"2015-03-14 11:00:30","2015/03/14",3,14,2015,11,-109.5134,43.55253,2,620079.637320285,4823248.76341144
"262",22294,22294,"Wiggins2",38064,"2015-03-14 12:00:10","2015/03/14",3,14,2015,12,-109.5134,43.55257,2,620079.557883306,4823253.2058522
"263",22295,22295,"Wiggins2",38064,"2015-03-14 13:00:16","2015/03/14",3,14,2015,13,-109.5146,43.55422,2,619979.353019444,4823434.72399846
"264",22296,22296,"Wiggins2",38064,"2015-03-14 14:00:11","2015/03/14",3,14,2015,14,-109.5137,43.55394,2,620052.605009422,4823404.9261947
"265",22297,22297,"Wiggins2",38064,"2015-03-14 15:00:30","2015/03/14",3,14,2015,15,-109.5137,43.55396,2,620052.565297922,4823407.14741558
"266",22298,22298,"Wiggins2",38064,"2015-03-14 16:00:19","2015/03/14",3,14,2015,16,-109.5137,43.55395,2,620052.585153674,4823406.03680514
"267",22299,22299,"Wiggins2",38064,"2015-03-14 17:00:11","2015/03/14",3,14,2015,17,-109.5096,43.55235,2,620386.943086039,4823234.26808606
"268",22300,22300,"Wiggins2",38064,"2015-03-14 18:00:11","2015/03/14",3,14,2015,18,-109.5065,43.55124,2,620639.562880356,4823115.48404612
"269",22301,22301,"Wiggins2",38064,"2015-03-14 19:00:29","2015/03/14",3,14,2015,19,-109.5052,43.54935,2,620748.34740526,4822907.46598649
"270",22302,22302,"Wiggins2",38064,"2015-03-14 20:00:03","2015/03/14",3,14,2015,20,-109.5051,43.54931,2,620756.505270214,4822903.16878625
"271",22303,22303,"Wiggins2",38064,"2015-03-14 21:00:11","2015/03/14",3,14,2015,21,-109.5051,43.54933,2,620756.465332249,4822905.39000589
"272",22304,22304,"Wiggins2",38064,"2015-03-14 22:00:30","2015/03/14",3,14,2015,22,-109.5051,43.54937,2,620756.385456273,4822909.83244519
"273",22305,22305,"Wiggins2",38064,"2015-03-14 23:00:18","2015/03/14",3,14,2015,23,-109.5051,43.54938,2,620756.36548727,4822910.94305503
"274",22306,22306,"Wiggins2",38064,"2015-03-15 00:00:11","2015/03/15",3,15,2015,0,-109.5047,43.54945,2,620788.537606908,4822919.2983774
"275",22307,22307,"Wiggins2",38064,"2015-03-15 01:00:30","2015/03/15",3,15,2015,1,-109.5045,43.54989,2,620803.814564641,4822968.45579809
"276",22308,22308,"Wiggins2",38064,"2015-03-15 02:00:18","2015/03/15",3,15,2015,2,-109.5004,43.55124,2,621132.304821331,4823124.35373894
"277",22309,22309,"Wiggins2",38064,"2015-03-15 03:00:29","2015/03/15",3,15,2015,3,-109.5013,43.5523,2,621057.482994443,4823240.76751991
"278",22310,22310,"Wiggins2",38064,"2015-03-15 04:00:10","2015/03/15",3,15,2015,4,-109.5013,43.55326,2,621055.560973495,4823347.38613271
"279",22311,22311,"Wiggins2",38064,"2015-03-15 05:00:30","2015/03/15",3,15,2015,5,-109.5013,43.55336,2,621055.360761014,4823358.49223917
"280",22312,22312,"Wiggins2",38064,"2015-03-15 06:00:18","2015/03/15",3,15,2015,6,-109.5013,43.55337,2,621055.340739746,4823359.60284983
"281",22313,22313,"Wiggins2",38064,"2015-03-15 07:00:30","2015/03/15",3,15,2015,7,-109.5061,43.55734,2,620659.69977746,4823793.537083
"282",22314,22314,"Wiggins2",38064,"2015-03-15 08:00:10","2015/03/15",3,15,2015,8,-109.506,43.55757,2,620667.317619263,4823819.22629601
"283",22315,22315,"Wiggins2",38064,"2015-03-15 09:00:30","2015/03/15",3,15,2015,9,-109.5056,43.55784,2,620699.086114345,4823849.79351408
"284",22316,22316,"Wiggins2",38064,"2015-03-15 10:00:12","2015/03/15",3,15,2015,10,-109.5091,43.55987,2,620412.352664492,4824070.17167858
"285",22317,22317,"Wiggins2",38064,"2015-03-15 11:00:10","2015/03/15",3,15,2015,11,-109.5091,43.55986,2,620412.372583906,4824069.06106695
"286",22318,22318,"Wiggins2",38064,"2015-03-15 12:00:10","2015/03/15",3,15,2015,12,-109.5091,43.55994,2,620412.21322849,4824077.94596006
"287",22319,22319,"Wiggins2",38064,"2015-03-15 13:00:29","2015/03/15",3,15,2015,13,-109.5151,43.55943,2,619928.630690949,4824012.63080264
"288",22320,22320,"Wiggins2",38064,"2015-03-15 14:00:19","2015/03/15",3,15,2015,14,-109.5174,43.55855,2,619744.611096555,4823911.58127026
"289",22321,22321,"Wiggins2",38064,"2015-03-15 15:00:30","2015/03/15",3,15,2015,15,-109.5176,43.55842,2,619728.715051267,4823896.85524328
"290",22322,22322,"Wiggins2",38064,"2015-03-15 16:00:18","2015/03/15",3,15,2015,16,-109.5233,43.55705,2,619271.041791672,4823736.50756685
"291",22323,22323,"Wiggins2",38064,"2015-03-15 17:00:09","2015/03/15",3,15,2015,17,-109.5267,43.55683,2,618996.858312397,4823707.20154173
"292",22324,22324,"Wiggins2",38064,"2015-03-15 18:00:30","2015/03/15",3,15,2015,18,-109.5259,43.55516,2,619064.762998181,4823522.87507014
"293",22325,22325,"Wiggins2",38064,"2015-03-15 19:00:08","2015/03/15",3,15,2015,19,-109.5278,43.55415,2,618913.282462024,4823407.9839477
"294",22326,22326,"Wiggins2",38064,"2015-03-15 20:00:09","2015/03/15",3,15,2015,20,-109.5277,43.554,2,618921.654835372,4823391.4678397
"295",22327,22327,"Wiggins2",38064,"2015-03-15 21:00:29","2015/03/15",3,15,2015,21,-109.5277,43.55403,2,618921.595829406,4823394.79966995
"296",22328,22328,"Wiggins2",38064,"2015-03-15 22:00:47","2015/03/15",3,15,2015,22,-109.5277,43.55404,2,618921.576160743,4823395.91028004
"297",22329,22329,"Wiggins2",38064,"2015-03-15 23:00:16","2015/03/15",3,15,2015,23,-109.5276,43.55406,2,618929.614178641,4823398.27455335
"298",22330,22330,"Wiggins2",38064,"2015-03-16 00:00:11","2015/03/16",3,16,2015,0,-109.5313,43.55432,2,618630.241911774,4823421.86392215
"299",22331,22331,"Wiggins2",38064,"2015-03-16 01:00:19","2015/03/16",3,16,2015,1,-109.5389,43.55836,2,618008.479660786,4823859.73344603
"300",22332,22332,"Wiggins2",38064,"2015-03-16 02:00:10","2015/03/16",3,16,2015,2,-109.5407,43.55977,2,617860.348614081,4824013.77583329
"301",22333,22333,"Wiggins2",38064,"2015-03-16 03:00:30","2015/03/16",3,16,2015,3,-109.5407,43.55976,2,617860.368111062,4824012.66522249
"302",22334,22334,"Wiggins2",38064,"2015-03-16 04:00:17","2015/03/16",3,16,2015,4,-109.5407,43.55978,2,617860.329117096,4824014.88644409
"303",22335,22335,"Wiggins2",38064,"2015-03-16 05:00:10","2015/03/16",3,16,2015,5,-109.5407,43.55978,2,617860.329117096,4824014.88644409
"304",22336,22336,"Wiggins2",38064,"2015-03-16 06:00:30","2015/03/16",3,16,2015,6,-109.5407,43.55977,2,617860.348614081,4824013.77583329
"305",22337,22337,"Wiggins2",38064,"2015-03-16 07:00:17","2015/03/16",3,16,2015,7,-109.5412,43.56318,2,617813.319264432,4824391.78540877
"306",22338,22338,"Wiggins2",38064,"2015-03-16 08:00:08","2015/03/16",3,16,2015,8,-109.536,43.55962,2,618240.241741901,4824003.79135089
"307",22339,22339,"Wiggins2",38064,"2015-03-16 09:00:10","2015/03/16",3,16,2015,9,-109.5323,43.55766,2,618542.919678971,4823791.38127305
"308",22340,22340,"Wiggins2",38064,"2015-03-16 10:00:22","2015/03/16",3,16,2015,10,-109.532,43.55738,2,618567.699447416,4823760.71202579
"309",22341,22341,"Wiggins2",38064,"2015-03-16 11:00:16","2015/03/16",3,16,2015,11,-109.5319,43.55731,2,618575.913654206,4823753.08038771
"310",22342,22342,"Wiggins2",38064,"2015-03-16 12:00:08","2015/03/16",3,16,2015,12,-109.5319,43.55636,2,618577.776940962,4823647.57239115
"311",22343,22343,"Wiggins2",38064,"2015-03-16 13:00:32","2015/03/16",3,16,2015,13,-109.5271,43.55569,2,618966.793606024,4823580.01943668
"312",22344,22344,"Wiggins2",38064,"2015-03-16 14:00:09","2015/03/16",3,16,2015,14,-109.5267,43.55524,2,618999.987870815,4823530.61447563
"313",22345,22345,"Wiggins2",38064,"2015-03-16 15:00:30","2015/03/16",3,16,2015,15,-109.5243,43.55249,2,619199.261982999,4823228.63498385
"314",22346,22346,"Wiggins2",38064,"2015-03-16 16:00:20","2015/03/16",3,16,2015,16,-109.5229,43.54941,2,619318.425265181,4822888.575461
"315",22347,22347,"Wiggins2",38064,"2015-03-16 17:00:15","2015/03/16",3,16,2015,17,-109.5229,43.54947,2,619318.306878353,4822895.23911725
"316",22348,22348,"Wiggins2",38064,"2015-03-16 18:00:16","2015/03/16",3,16,2015,18,-109.5064,43.53944,2,620671.181778974,4821805.11046492
"317",22349,22349,"Wiggins2",38064,"2015-03-16 19:00:29","2015/03/16",3,16,2015,19,-109.4902,43.53048,2,621998.096578167,4820833.64221795
"318",22350,22350,"Wiggins2",38064,"2015-03-16 20:00:16","2015/03/16",3,16,2015,20,-109.4863,43.52655,2,622321.180107041,4820402.90204125
"319",22351,22351,"Wiggins2",38064,"2015-03-16 21:00:08","2015/03/16",3,16,2015,21,-109.4871,43.52513,2,622259.400301562,4820244.01977263
"320",22352,22352,"Wiggins2",38064,"2015-03-16 22:00:29","2015/03/16",3,16,2015,22,-109.4871,43.52506,2,622259.541704908,4820236.24553131
"321",22353,22353,"Wiggins2",38064,"2015-03-16 23:00:16","2015/03/16",3,16,2015,23,-109.4871,43.52506,2,622259.541704908,4820236.24553131
"322",22354,22354,"Wiggins2",38064,"2015-03-17 00:00:30","2015/03/17",3,17,2015,0,-109.4871,43.52509,2,622259.481103496,4820239.57734901
"323",22355,22355,"Wiggins2",38064,"2015-03-17 01:00:16","2015/03/17",3,17,2015,1,-109.4874,43.52503,2,622235.358580074,4820232.47279602
"324",22356,22356,"Wiggins2",38064,"2015-03-17 02:00:26","2015/03/17",3,17,2015,2,-109.4876,43.52491,2,622219.438421052,4820218.85162916
"325",22357,22357,"Wiggins2",38064,"2015-03-17 03:00:00","2015/03/17",3,17,2015,3,-109.4876,43.52491,2,622219.438421052,4820218.85162916
"326",22358,22358,"Wiggins2",38064,"2015-03-17 04:00:19","2015/03/17",3,17,2015,4,-109.4876,43.52486,2,622219.539389651,4820213.29859991
"327",22359,22359,"Wiggins2",38064,"2015-03-17 05:00:15","2015/03/17",3,17,2015,5,-109.4876,43.52488,2,622219.499002223,4820215.5198116
"328",22360,22360,"Wiggins2",38064,"2015-03-17 06:00:48","2015/03/17",3,17,2015,6,-109.487,43.52422,2,622269.319881064,4820143.10163419
"329",22361,22361,"Wiggins2",38064,"2015-03-17 07:00:08","2015/03/17",3,17,2015,7,-109.4868,43.52287,2,622288.21010894,4819993.4638869
