"","X.1","Elk","Date_Time","id","X","Y"
"309",309,"Wiggins2","2015-03-16 11:00:16",2,-1084765.41646154,2362293.1660674
"310",310,"Wiggins2","2015-03-16 12:00:08",2,-1084780.46289144,2362188.21160044
"311",311,"Wiggins2","2015-03-16 13:00:32",2,-1084408.88310261,2362059.40927986
"312",312,"Wiggins2","2015-03-16 14:00:09",2,-1084384.15823947,2362005.12922623
"313",313,"Wiggins2","2015-03-16 15:00:30",2,-1084236.59146851,2361673.92560882
"314",314,"Wiggins2","2015-03-16 16:00:20",2,-1084173.86313768,2361317.67221686
"315",315,"Wiggins2","2015-03-16 17:00:15",2,-1084172.91345226,2361324.30109624
"316",316,"Wiggins2","2015-03-16 18:00:16",2,-1083017.54619613,2360028.01230732
"317",317,"Wiggins2","2015-03-16 19:00:29",2,-1081868.7658685,2358853.51725616
"318",318,"Wiggins2","2015-03-16 20:00:16",2,-1081620.14112591,2358374.89412789
"319",319,"Wiggins2","2015-03-16 21:00:08",2,-1081706.28863224,2358227.10116794
"320",320,"Wiggins2","2015-03-16 22:00:29",2,-1081707.39373229,2358219.3667284
"321",321,"Wiggins2","2015-03-16 23:00:16",2,-1081707.39373229,2358219.3667284
"322",322,"Wiggins2","2015-03-17 00:00:30",2,-1081706.92011797,2358222.68148832
"323",323,"Wiggins2","2015-03-17 01:00:16",2,-1081731.76652893,2358219.46673225
"324",324,"Wiggins2","2015-03-17 02:00:26",2,-1081749.59383854,2358208.48425131
"325",325,"Wiggins2","2015-03-17 03:00:00",2,-1081749.59383854,2358208.48425131
"326",326,"Wiggins2","2015-03-17 04:00:19",2,-1081750.38322507,2358202.95965377
"327",327,"Wiggins2","2015-03-17 05:00:15",2,-1081750.06747045,2358205.16949284
"328",328,"Wiggins2","2015-03-17 06:00:48",2,-1081712.68845277,2358125.41512875
"329",329,"Wiggins2","2015-03-17 07:00:08",2,-1081718.06769852,2357973.97398867
"330",330,"Wiggins2","2015-03-17 08:00:31",2,-1081806.56270943,2358037.3551295
"331",331,"Wiggins2","2015-03-17 09:00:15",2,-1081943.41558264,2358046.76394942
"332",332,"Wiggins2","2015-03-17 10:00:16",2,-1082236.14392331,2357989.38377758
"333",333,"Wiggins2","2015-03-17 11:00:07",2,-1082236.30186642,2357988.27886247
"334",334,"Wiggins2","2015-03-17 12:00:29",2,-1082234.56449229,2358000.43292761
"335",335,"Wiggins2","2015-03-17 13:00:08",2,-1082234.24860612,2358002.64275738
"336",336,"Wiggins2","2015-03-17 14:00:20",2,-1082252.30444086,2358046.94100145
"337",337,"Wiggins2","2015-03-17 15:00:29",2,-1082263.2720196,2358027.08646084
"338",338,"Wiggins2","2015-03-17 16:00:15",2,-1082262.79817656,2358030.40120232
"339",339,"Wiggins2","2015-03-17 17:00:14",2,-1081914.33366742,2357852.06290539
"340",340,"Wiggins2","2015-03-17 18:00:29",2,-1081382.86245225,2357361.22213779
"341",341,"Wiggins2","2015-03-17 19:00:29",2,-1081129.47994592,2356630.50958281
"342",342,"Wiggins2","2015-03-17 20:00:14",2,-1081169.0826657,2356580.91704474
"343",343,"Wiggins2","2015-03-17 21:00:08",2,-1081177.52407951,2356578.739837
"344",344,"Wiggins2","2015-03-17 22:00:29",2,-1081169.24043051,2356579.81208224
"345",345,"Wiggins2","2015-03-17 23:00:14",2,-1081169.39819532,2356578.70711972
"346",346,"Wiggins2","2015-03-18 00:00:14",2,-1081191.40932698,2356595.37972683
"347",347,"Wiggins2","2015-03-18 01:00:29",2,-1081517.85828395,2356814.50439482
"348",348,"Wiggins2","2015-03-18 02:00:15",2,-1081534.58312962,2356811.25573954
"349",349,"Wiggins2","2015-03-18 03:00:31",2,-1081534.42530828,2356812.36069084
"350",350,"Wiggins2","2015-03-18 04:00:25",2,-1081535.21441501,2356806.83593414
"351",351,"Wiggins2","2015-03-18 05:00:15",2,-1081535.05659366,2356807.94088552
"352",352,"Wiggins2","2015-03-18 06:00:26",2,-1081976.35018374,2357019.81462259
"353",353,"Wiggins2","2015-03-18 07:00:14",2,-1082244.63611789,2357133.69861143
"354",354,"Wiggins2","2015-03-18 08:00:14",2,-1082839.93520286,2357462.35256254
"355",355,"Wiggins2","2015-03-18 09:00:47",2,-1083002.72746326,2357574.71004334
"356",356,"Wiggins2","2015-03-18 10:00:14",2,-1083003.20159992,2357571.39531443
"357",357,"Wiggins2","2015-03-18 11:00:14",2,-1083003.51769104,2357569.18549506
"358",358,"Wiggins2","2015-03-18 12:00:15",2,-1083359.56741325,2357694.53970845
"359",359,"Wiggins2","2015-03-18 13:00:29",2,-1083360.04170985,2357691.22500602
"360",360,"Wiggins2","2015-03-18 14:00:30",2,-1083351.9166634,2357691.18993061
"361",361,"Wiggins2","2015-03-18 15:00:13",2,-1083359.88361098,2357692.32990685
"362",362,"Wiggins2","2015-03-18 16:00:13",2,-1083360.19980873,2357690.12010517
"363",363,"Wiggins2","2015-03-18 17:00:29",2,-1083279.04482556,2357632.27979759
"364",364,"Wiggins2","2015-03-18 18:00:29",2,-1083163.01705136,2357590.87437415
"365",365,"Wiggins2","2015-03-18 19:00:12",2,-1083230.70434227,2357288.23405812
"366",366,"Wiggins2","2015-03-18 20:00:13",2,-1083241.67512482,2357268.38059296
"367",367,"Wiggins2","2015-03-18 21:00:29",2,-1083300.89292738,2357365.92746213
"368",368,"Wiggins2","2015-03-18 22:00:48",2,-1083294.19030338,2357355.94827867
"369",369,"Wiggins2","2015-03-18 23:00:18",2,-1083294.82263698,2357351.52864356
"370",370,"Wiggins2","2015-03-19 00:00:30",2,-1083294.03221999,2357357.0531874
"371",371,"Wiggins2","2015-03-19 01:00:13",2,-1083367.88851776,2357295.45863238
"372",372,"Wiggins2","2015-03-19 02:00:13",2,-1083395.68039176,2357214.87045089
"373",373,"Wiggins2","2015-03-19 03:00:29",2,-1083379.68263717,2357156.20489852
"374",374,"Wiggins2","2015-03-19 04:00:28",2,-1083379.99882128,2357153.99507608
"375",375,"Wiggins2","2015-03-19 05:00:13",2,-1083380.15691333,2357152.89016484
"376",376,"Wiggins2","2015-03-19 06:00:25",2,-1083371.71512544,2357155.06490144
"377",377,"Wiggins2","2015-03-19 07:00:13",2,-1083386.06921572,2357168.39401332
"378",378,"Wiggins2","2015-03-19 08:00:12",2,-1083591.73931306,2357151.59564284
"379",379,"Wiggins2","2015-03-19 09:00:29",2,-1083809.29386975,2357222.19679919
"380",380,"Wiggins2","2015-03-19 10:00:12",2,-1083836.57700338,2357258.80081411
"381",381,"Wiggins2","2015-03-19 11:00:13",2,-1084125.21309938,2357514.35636296
"382",382,"Wiggins2","2015-03-19 12:00:24",2,-1084154.09686726,2357880.4329919
"383",383,"Wiggins2","2015-03-19 13:00:30",2,-1084154.41329949,2357878.22322639
"384",384,"Wiggins2","2015-03-19 14:00:30",2,-1084144.86439809,2357888.13124256
"385",385,"Wiggins2","2015-03-19 15:00:13",2,-1084144.86439809,2357888.13124256
"386",386,"Wiggins2","2015-03-19 16:00:13",2,-1084145.18082795,2357885.92147701
"387",387,"Wiggins2","2015-03-19 17:00:29",2,-1084225.37007117,2357780.14042371
"388",388,"Wiggins2","2015-03-19 18:00:05",2,-1084317.91075698,2357758.43939375
"389",389,"Wiggins2","2015-03-19 19:00:30",2,-1084369.44851685,2357512.12247311
"390",390,"Wiggins2","2015-03-19 20:00:04",2,-1084227.71281318,2357252.78447019
"391",391,"Wiggins2","2015-03-19 21:00:13",2,-1084190.88173236,2357226.08710198
"392",392,"Wiggins2","2015-03-19 22:00:29",2,-1084190.4071036,2357229.40178743
"393",393,"Wiggins2","2015-03-19 23:00:07",2,-1084189.93247487,2357232.71647271
"394",394,"Wiggins2","2015-03-20 00:00:20",2,-1084198.05811563,2357232.75243585
"395",395,"Wiggins2","2015-03-20 01:00:13",2,-1084198.84916935,2357227.22796103
"396",396,"Wiggins2","2015-03-20 02:00:29",2,-1084190.88173236,2357226.08710198
"397",397,"Wiggins2","2015-03-20 03:00:12",2,-1084183.38891945,2357221.63156518
"398",398,"Wiggins2","2015-03-20 04:00:29",2,-1084118.22555066,2357222.44912751
"399",399,"Wiggins2","2015-03-20 05:00:11",2,-1084118.700148,2357219.13443774
"400",400,"Wiggins2","2015-03-20 06:00:19",2,-1084088.41230355,2357203.52241536
"401",401,"Wiggins2","2015-03-20 07:00:11",2,-1084077.75555536,2357221.1649297
"402",402,"Wiggins2","2015-03-20 08:00:11",2,-1084067.41523046,2357236.59765817
"403",403,"Wiggins2","2015-03-20 09:00:29",2,-1084134.76229854,2357504.4482477
"404",404,"Wiggins2","2015-03-20 10:00:11",2,-1083906.4943496,2357849.49127072
"405",405,"Wiggins2","2015-03-20 11:00:16",2,-1083906.17798948,2357851.70104632
"406",406,"Wiggins2","2015-03-20 12:00:30",2,-1083906.65252966,2357848.38638289
"407",407,"Wiggins2","2015-03-20 13:00:19",2,-1083906.4943496,2357849.49127072
"408",408,"Wiggins2","2015-03-20 14:00:30",2,-1083906.81070972,2357847.28149504
"409",409,"Wiggins2","2015-03-20 15:00:19",2,-1083906.65252966,2357848.38638289
"410",410,"Wiggins2","2015-03-20 16:00:11",2,-1083906.96888979,2357846.17660717
"411",411,"Wiggins2","2015-03-20 17:00:29",2,-1083877.47437138,2357825.04111948
"412",412,"Wiggins2","2015-03-20 18:00:14",2,-1084010.78264215,2357632.14961911
"413",413,"Wiggins2","2015-03-20 19:00:51",2,-1084063.25941374,2357379.20087094
"414",414,"Wiggins2","2015-03-20 20:00:03",2,-1083991.91198498,2357252.84903634
"415",415,"Wiggins2","2015-03-20 21:00:11",2,-1083980.40618312,2357219.63059479
"416",416,"Wiggins2","2015-03-20 22:00:29",2,-1083960.14188903,2357190.79603641
"417",417,"Wiggins2","2015-03-20 23:00:04",2,-1083917.61560964,2357203.87639305
"418",418,"Wiggins2","2015-03-21 00:00:10",2,-1083925.58307001,2357205.01696455
"419",419,"Wiggins2","2015-03-21 01:00:30",2,-1083941.20164014,2357209.50793277
"420",420,"Wiggins2","2015-03-21 02:00:18",2,-1083957.45289949,2357209.57933441
"421",421,"Wiggins2","2015-03-21 03:00:28",2,-1083957.29472366,2357210.68423411
"422",422,"Wiggins2","2015-03-21 04:00:30",2,-1083957.29472366,2357210.68423411
"423",423,"Wiggins2","2015-03-21 05:00:11",2,-1083957.13654783,2357211.7891338
"424",424,"Wiggins2","2015-03-21 06:00:30",2,-1083957.45289949,2357209.57933441
"425",425,"Wiggins2","2015-03-21 07:00:21",2,-1084056.77345975,2357424.50152576
"426",426,"Wiggins2","2015-03-21 08:00:48",2,-1084048.89025856,2357820.26696918
"427",427,"Wiggins2","2015-03-21 09:00:10",2,-1084151.30484732,2357956.70578244
"428",428,"Wiggins2","2015-03-21 10:00:10",2,-1084152.57058412,2357947.86673175
"429",429,"Wiggins2","2015-03-21 11:00:10",2,-1084171.0218317,2359238.14694397
"430",430,"Wiggins2","2015-03-21 12:00:29",2,-1084377.00140852,2360693.95595713
"431",431,"Wiggins2","2015-03-21 13:00:20",2,-1084249.42720573,2361414.18754491
"432",432,"Wiggins2","2015-03-21 14:00:28",2,-1084252.78569862,2361617.61663972
"433",433,"Wiggins2","2015-03-21 15:00:18",2,-1084252.94399626,2361616.51183389
"434",434,"Wiggins2","2015-03-21 16:00:09",2,-1084252.78569862,2361617.61663972
"435",435,"Wiggins2","2015-03-21 17:00:10",2,-1084221.09271581,2361611.94822026
"436",436,"Wiggins2","2015-03-21 18:00:29",2,-1084174.27765572,2361428.22548394
"437",437,"Wiggins2","2015-03-21 19:00:17",2,-1084236.72804354,2361275.9417156
"438",438,"Wiggins2","2015-03-21 20:00:02",2,-1084315.40993957,2361293.98003322
"439",439,"Wiggins2","2015-03-21 21:00:25",2,-1084315.56824036,2361292.875222
"440",440,"Wiggins2","2015-03-21 22:00:10",2,-1084315.40993957,2361293.98003322
"441",441,"Wiggins2","2015-03-21 23:00:02",2,-1084843.09591452,2361637.95285546
"442",442,"Wiggins2","2015-03-22 00:00:10",2,-1085552.77366325,2361562.70561443
"443",443,"Wiggins2","2015-03-22 01:00:30",2,-1085648.4865657,2361575.30889138
"444",444,"Wiggins2","2015-03-22 02:00:10",2,-1085648.64506273,2361574.20410988
"445",445,"Wiggins2","2015-03-22 03:00:48",2,-1085648.4865657,2361575.30889138
"446",446,"Wiggins2","2015-03-22 04:00:08",2,-1085979.06800408,2361820.06001432
"447",447,"Wiggins2","2015-03-22 05:00:02",2,-1086000.89462903,2361837.85027101
"448",448,"Wiggins2","2015-03-22 06:00:29",2,-1086000.73607672,2361838.95504083
"449",449,"Wiggins2","2015-03-22 07:00:17",2,-1085714.3516155,2361965.85985293
"450",450,"Wiggins2","2015-03-22 08:00:13",2,-1085581.99299754,2362152.07726137
"451",451,"Wiggins2","2015-03-22 09:00:50",2,-1084633.41759784,2362703.81473061
"452",452,"Wiggins2","2015-03-22 10:00:01",2,-1084632.94248241,2362707.12906159
"453",453,"Wiggins2","2015-03-22 11:00:09",2,-1084614.48522848,2362722.52287258
"454",454,"Wiggins2","2015-03-22 12:00:09",2,-1084300.15762531,2362874.77820389
"455",455,"Wiggins2","2015-03-22 13:00:29",2,-1084231.37739356,2363071.24794817
"456",456,"Wiggins2","2015-03-22 14:00:10",2,-1084231.37739356,2363071.24794817
"457",457,"Wiggins2","2015-03-22 15:00:09",2,-1084154.7511119,2363209.09239871
"458",458,"Wiggins2","2015-03-22 16:00:09",2,-1084078.1934316,2363233.07346211
"459",459,"Wiggins2","2015-03-22 17:00:29",2,-1084070.70721602,2363228.61840043
"460",460,"Wiggins2","2015-03-22 18:00:16",2,-1084197.74522942,2363022.45722129
"461",461,"Wiggins2","2015-03-22 19:00:02",2,-1084453.57215712,2362994.85586298
"462",462,"Wiggins2","2015-03-22 20:00:30",2,-1084683.02584003,2363037.89511795
"463",463,"Wiggins2","2015-03-22 21:00:25",2,-1084689.08652827,2363052.29372397
"464",464,"Wiggins2","2015-03-22 22:00:08",2,-1084689.24491435,2363051.18895498
"465",465,"Wiggins2","2015-03-22 23:00:08",2,-1084697.52299631,2363050.12080074
"466",466,"Wiggins2","2015-03-23 00:00:23",2,-1084761.25484789,2363115.63197581
"467",467,"Wiggins2","2015-03-23 01:00:16",2,-1084867.32602419,2363169.1751341
"468",468,"Wiggins2","2015-03-23 02:00:01",2,-1084867.64285171,2363166.96560727
"469",469,"Wiggins2","2015-03-23 03:00:30",2,-1084867.48443795,2363168.0703707
"470",470,"Wiggins2","2015-03-23 04:00:16",2,-1084867.48443795,2363168.0703707
"471",471,"Wiggins2","2015-03-23 05:00:08",2,-1084867.48443795,2363168.0703707
"472",472,"Wiggins2","2015-03-23 06:00:24",2,-1084876.59491658,2363217.85831561
"473",473,"Wiggins2","2015-03-23 07:00:08",2,-1084670.08846461,2363411.48893017
"474",474,"Wiggins2","2015-03-23 08:00:06",2,-1084501.95849993,2363394.15082892
"475",475,"Wiggins2","2015-03-23 09:00:29",2,-1084418.63474833,2363522.01256865
"476",476,"Wiggins2","2015-03-23 10:00:16",2,-1084415.46763368,2363544.10785173
"477",477,"Wiggins2","2015-03-23 11:00:08",2,-1084296.18684298,2363696.130035
"478",478,"Wiggins2","2015-03-23 12:00:30",2,-1084251.11472947,2363670.50340041
"479",479,"Wiggins2","2015-03-23 13:00:16",2,-1084313.87735769,2363516.01717929
"480",480,"Wiggins2","2015-03-23 14:00:30",2,-1084292.2116157,2363497.1275262
"481",481,"Wiggins2","2015-03-23 15:00:16",2,-1084292.68662725,2363493.81322471
"482",482,"Wiggins2","2015-03-23 16:00:03",2,-1084292.52829006,2363494.91799189
"483",483,"Wiggins2","2015-03-23 17:00:47",2,-1085029.60597335,2364416.88226531
"484",484,"Wiggins2","2015-03-23 18:00:15",2,-1085654.5642955,2364703.85886155
"485",485,"Wiggins2","2015-03-23 19:00:30",2,-1086087.98267695,2364344.39767326
"486",486,"Wiggins2","2015-03-23 20:00:16",2,-1086675.14635428,2363819.86926013
"487",487,"Wiggins2","2015-03-23 21:00:25",2,-1086676.25714799,2363812.13623651
"488",488,"Wiggins2","2015-03-23 22:00:11",2,-1086686.1218868,2363800.02309869
"489",489,"Wiggins2","2015-03-23 23:00:21",2,-1086686.1218868,2363800.02309869
"490",490,"Wiggins2","2015-03-24 00:00:07",2,-1086732.74333532,2364097.61795923
"491",491,"Wiggins2","2015-03-24 01:00:29",2,-1086757.73486179,2364093.31561217
"492",492,"Wiggins2","2015-03-24 02:00:15",2,-1086757.89356338,2364092.2109016
"493",493,"Wiggins2","2015-03-24 03:00:29",2,-1086758.05226498,2364091.10619102
"494",494,"Wiggins2","2015-03-24 04:00:15",2,-1086758.05226498,2364091.10619102
"495",495,"Wiggins2","2015-03-24 05:00:33",2,-1086758.36966819,2364088.89676978
"496",496,"Wiggins2","2015-03-24 06:00:07",2,-1086447.55325855,2364273.13446563
"497",497,"Wiggins2","2015-03-24 07:00:15",2,-1086618.94425655,2365229.06387213
"498",498,"Wiggins2","2015-03-24 08:00:29",2,-1086329.30622884,2366057.8716988
"499",499,"Wiggins2","2015-03-24 09:00:15",2,-1086492.50413755,2366617.99094929
"500",500,"Wiggins2","2015-03-24 10:00:15",2,-1086214.33751245,2367027.88674073
"501",501,"Wiggins2","2015-03-24 11:00:48",2,-1086184.43655849,2367066.43494063
"502",502,"Wiggins2","2015-03-24 12:00:00",2,-1086184.59523155,2367065.33028008
"503",503,"Wiggins2","2015-03-24 13:00:30",2,-1086184.91257766,2367063.12095894
"504",504,"Wiggins2","2015-03-24 14:00:15",2,-1086185.22992379,2367060.91163772
"505",505,"Wiggins2","2015-03-24 15:00:23",2,-1086045.46789801,2366959.66118897
"506",506,"Wiggins2","2015-03-24 16:00:15",2,-1086006.24118059,2366780.40012426
"507",507,"Wiggins2","2015-03-24 17:00:31",2,-1085899.49107013,2366505.7564972
"508",508,"Wiggins2","2015-03-24 18:00:15",2,-1085739.11529566,2366265.13142594
"509",509,"Wiggins2","2015-03-24 19:00:29",2,-1086321.0157548,2365663.19269358
"510",510,"Wiggins2","2015-03-24 20:00:15",2,-1086937.30394809,2365274.80696498
"511",511,"Wiggins2","2015-03-24 21:00:29",2,-1087003.81216764,2365207.69494988
"512",512,"Wiggins2","2015-03-24 22:00:15",2,-1086995.8531282,2365206.55113926
"513",513,"Wiggins2","2015-03-24 23:00:27",2,-1087003.97092467,2365206.59026635
"514",514,"Wiggins2","2015-03-25 00:00:15",2,-1086995.8531282,2365206.55113926
"515",515,"Wiggins2","2015-03-25 01:00:15",2,-1086995.53561647,2365208.76050659
"516",516,"Wiggins2","2015-03-25 02:00:29",2,-1087015.92001922,2365236.49498702
"517",517,"Wiggins2","2015-03-25 03:00:15",2,-1087015.44374138,2365239.80903508
"518",518,"Wiggins2","2015-03-25 04:00:30",2,-1087021.65638114,2365253.10437251
"519",519,"Wiggins2","2015-03-25 05:00:22",2,-1087297.81938067,2365253.33586225
"520",520,"Wiggins2","2015-03-25 06:00:18",2,-1087178.7320118,2365177.58756351
"521",521,"Wiggins2","2015-03-25 07:00:15",2,-1086745.83120559,2364911.30038713
"522",522,"Wiggins2","2015-03-25 08:00:29",2,-1086042.70342998,2366469.94906714
"523",523,"Wiggins2","2015-03-25 09:00:08",2,-1086044.79134698,2366511.96483877
"524",524,"Wiggins2","2015-03-25 10:00:24",2,-1086038.10281479,2366501.98464061
"525",525,"Wiggins2","2015-03-25 11:00:00",2,-1085876.93889054,2366945.6061191
"526",526,"Wiggins2","2015-03-25 12:00:17",2,-1085893.51352762,2366999.84875317
"527",527,"Wiggins2","2015-03-25 13:00:22",2,-1085870.47967569,2367443.00840841
"528",528,"Wiggins2","2015-03-25 14:00:15",2,-1085870.9555801,2367439.69443273
"529",529,"Wiggins2","2015-03-25 15:00:15",2,-1085870.47967569,2367443.00840841
"530",530,"Wiggins2","2015-03-25 16:00:14",2,-1085151.39114232,2367417.57060531
"531",531,"Wiggins2","2015-03-25 17:00:22",2,-1084971.36640433,2367313.94555009
"532",532,"Wiggins2","2015-03-25 18:00:14",2,-1084838.74530196,2366653.41463198
"533",533,"Wiggins2","2015-03-25 19:00:14",2,-1084768.96004206,2366517.13226631
"534",534,"Wiggins2","2015-03-25 20:00:14",2,-1084821.97408649,2366034.30404921
"535",535,"Wiggins2","2015-03-25 21:00:29",2,-1084822.60792224,2366029.88522457
"536",536,"Wiggins2","2015-03-25 22:00:14",2,-1084814.96666352,2366026.53429638
"537",537,"Wiggins2","2015-03-25 23:00:29",2,-1084823.40021698,2366024.36169333
"538",538,"Wiggins2","2015-03-26 00:00:14",2,-1084815.2835791,2366024.32488354
"539",539,"Wiggins2","2015-03-26 01:00:18",2,-1084687.54948669,2366122.12943783
"540",540,"Wiggins2","2015-03-26 02:00:14",2,-1084772.30655279,2366267.32305808
"541",541,"Wiggins2","2015-03-26 03:00:29",2,-1084785.05323198,2366291.70004315
"542",542,"Wiggins2","2015-03-26 04:00:13",2,-1084785.37014854,2366289.49064001
"543",543,"Wiggins2","2015-03-26 05:00:14",2,-1084784.89477371,2366292.8047447
"544",544,"Wiggins2","2015-03-26 06:00:29",2,-1084708.30928032,2366487.01155228
"545",545,"Wiggins2","2015-03-26 07:00:14",2,-1084405.21197128,2367071.51360906
"546",546,"Wiggins2","2015-03-26 08:00:23",2,-1084413.64814522,2367578.92905053
"547",547,"Wiggins2","2015-03-26 09:00:10",2,-1084303.22694432,2367839.3064646
"548",548,"Wiggins2","2015-03-26 10:00:14",2,-1084387.55690448,2368100.55496832
"549",549,"Wiggins2","2015-03-26 11:00:26",2,-1084358.4731314,2368416.56303388
"550",550,"Wiggins2","2015-03-26 12:00:14",2,-1084455.59164852,2368531.95793737
"551",551,"Wiggins2","2015-03-26 13:00:29",2,-1084456.06700272,2368528.64395173
"552",552,"Wiggins2","2015-03-26 14:00:14",2,-1084482.97703416,2368567.45304332
"553",553,"Wiggins2","2015-03-26 15:00:14",2,-1084474.70462047,2368568.52120684
"554",554,"Wiggins2","2015-03-26 16:00:13",2,-1084482.66012223,2368569.66236454
"555",555,"Wiggins2","2015-03-26 17:00:29",2,-1084420.69238914,2368435.63353224
"556",556,"Wiggins2","2015-03-26 18:00:29",2,-1084375.55010931,2368240.88451384
"557",557,"Wiggins2","2015-03-26 19:00:14",2,-1084321.72567159,2368163.26677537
"558",558,"Wiggins2","2015-03-26 20:00:17",2,-1084273.67324007,2368158.63031635
"559",559,"Wiggins2","2015-03-26 21:00:30",2,-1084265.40047102,2368159.69872435
"560",560,"Wiggins2","2015-03-26 22:00:14",2,-1084264.7668015,2368164.11741568
"561",561,"Wiggins2","2015-03-26 23:00:30",2,-1084265.24205363,2368160.80339721
"562",562,"Wiggins2","2015-03-27 00:00:13",2,-1084289.1098424,2368164.2262342
"563",563,"Wiggins2","2015-03-27 01:00:12",2,-1084375.39167465,2368241.98918307
"564",564,"Wiggins2","2015-03-27 02:00:13",2,-1084489.09110799,2368411.6226714
"565",565,"Wiggins2","2015-03-27 03:00:29",2,-1084504.90945576,2368527.75827901
"566",566,"Wiggins2","2015-03-27 04:00:13",2,-1084504.75099737,2368528.86294004
"567",567,"Wiggins2","2015-03-27 05:00:29",2,-1084505.22637256,2368525.54895687
